detector	lam_band0	lam_band1	lam_band2	lam_band3	lam_band4	lam_band5	lam_band6	lam_band7	lam_band8	lam_band9	lam_band10	lam_band11	lam_band12	lam_band13	lam_band14
1722	413.0595239	442.9288547	490.2543714	510.1927671	560.0694513	619.9792444	664.9528588	681.2021620	708.7110499	753.7542851	761.8909486	778.7934262	865.2621857	885.3307481	900.3870374
1723	413.0583365	442.9276673	490.2531840	510.1915797	560.0682639	619.9780570	664.9516714	681.2009746	708.7098626	753.7530978	761.8897612	778.7922388	865.2609983	885.3295608	900.3858500
1724	413.0571491	442.9264799	490.2519966	510.1903923	560.0670766	619.9768696	664.9504841	681.1997873	708.7086752	753.7519104	761.8885738	778.7910514	865.2598109	885.3283734	900.3846626
1725	413.0559617	442.9252925	490.2508092	510.1892049	560.0658892	619.9756822	664.9492967	681.1985999	708.7074878	753.7507230	761.8873864	778.7898640	865.2586235	885.3271860	900.3834753
1726	413.0547743	442.9241052	490.2496219	510.1880176	560.0647018	619.9744949	664.9481093	681.1974125	708.7063004	753.7495356	761.8861990	778.7886766	865.2574361	885.3259986	900.3822879
1727	413.0535869	442.9229178	490.2484345	510.1868302	560.0635144	619.9733075	664.9469219	681.1962251	708.7051130	753.7483482	761.8850116	778.7874893	865.2562487	885.3248112	900.3811005
1728	413.0523996	442.9217304	490.2472471	510.1856428	560.0623270	619.9721201	664.9457345	681.1950377	708.7039256	753.7471608	761.8838243	778.7863019	865.2550614	885.3236238	900.3799131
1729	413.0512122	442.9205430	490.2460597	510.1844554	560.0611396	619.9709327	664.9445471	681.1938503	708.7027383	753.7459735	761.8826369	778.7851145	865.2538740	885.3224365	900.3787257
1730	413.0500248	442.9193556	490.2448723	510.1832680	560.0599523	619.9697453	664.9433598	681.1926630	708.7015509	753.7447861	761.8814495	778.7839271	865.2526866	885.3212491	900.3775383
1731	413.0488374	442.9181682	490.2436849	510.1820806	560.0587649	619.9685579	664.9421724	681.1914756	708.7003635	753.7435987	761.8802621	778.7827397	865.2514992	885.3200617	900.3763510
1732	413.0476500	442.9169809	490.2424976	510.1808933	560.0575775	619.9673706	664.9409850	681.1902882	708.6991761	753.7424113	761.8790747	778.7815523	865.2503118	885.3188743	900.3751636
1733	413.0464626	442.9157935	490.2413102	510.1797059	560.0563901	619.9661832	664.9397976	681.1891008	708.6979887	753.7412239	761.8778873	778.7803650	865.2491245	885.3176869	900.3739762
1734	413.0452753	442.9146061	490.2401228	510.1785185	560.0552027	619.9649958	664.9386102	681.1879134	708.6968013	753.7400365	761.8767000	778.7791776	865.2479371	885.3164995	900.3727888
1735	413.0440879	442.9134187	490.2389354	510.1773311	560.0540153	619.9638084	664.9374228	681.1867260	708.6956140	753.7388492	761.8755126	778.7779902	865.2467497	885.3153122	900.3716014
1736	413.0429005	442.9122313	490.2377480	510.1761437	560.0528280	619.9626210	664.9362355	681.1855387	708.6944266	753.7376618	761.8743252	778.7768028	865.2455623	885.3141248	900.3704140
1737	413.0417131	442.9110439	490.2365606	510.1749563	560.0516406	619.9614336	664.9350481	681.1843513	708.6932392	753.7364744	761.8731378	778.7756154	865.2443749	885.3129374	900.3692267
1738	413.0405257	442.9098566	490.2353733	510.1737690	560.0504532	619.9602463	664.9338607	681.1831639	708.6920518	753.7352870	761.8719504	778.7744280	865.2431875	885.3117500	900.3680393
1739	413.0393383	442.9086692	490.2341859	510.1725816	560.0492658	619.9590589	664.9326733	681.1819765	708.6908644	753.7340996	761.8707630	778.7732407	865.2420001	885.3105626	900.3668519
1740	413.0381510	442.9074818	490.2329985	510.1713942	560.0480784	619.9578715	664.9314859	681.1807891	708.6896770	753.7329122	761.8695757	778.7720533	865.2408128	885.3093752	900.3656645
1741	413.0369636	442.9062944	490.2318111	510.1702068	560.0468910	619.9566841	664.9302985	681.1796017	708.6884897	753.7317249	761.8683883	778.7708659	865.2396254	885.3081879	900.3644771
1742	413.0357762	442.9051070	490.2306237	510.1690194	560.0457037	619.9554967	664.9291112	681.1784144	708.6873023	753.7305375	761.8672009	778.7696785	865.2384380	885.3070005	900.3632897
1743	413.0345888	442.9039196	490.2294363	510.1678320	560.0445163	619.9543093	664.9279238	681.1772270	708.6861149	753.7293501	761.8660135	778.7684911	865.2372506	885.3058131	900.3621024
1744	413.0334014	442.9027323	490.2282490	510.1666447	560.0433289	619.9531220	664.9267364	681.1760396	708.6849275	753.7281627	761.8648261	778.7673037	865.2360632	885.3046257	900.3609150
1745	413.0322140	442.9015449	490.2270616	510.1654573	560.0421415	619.9519346	664.9255490	681.1748522	708.6837401	753.7269753	761.8636387	778.7661164	865.2348758	885.3034383	900.3597276
1746	413.0310267	442.9003575	490.2258742	510.1642699	560.0409541	619.9507472	664.9243616	681.1736648	708.6825527	753.7257879	761.8624514	778.7649290	865.2336885	885.3022509	900.3585402
1747	413.0298393	442.8991701	490.2246868	510.1630825	560.0397667	619.9495598	664.9231742	681.1724774	708.6813654	753.7246006	761.8612640	778.7637416	865.2325011	885.3010636	900.3573528
1748	413.0286519	442.8979827	490.2234994	510.1618951	560.0385794	619.9483724	664.9219869	681.1712901	708.6801780	753.7234132	761.8600766	778.7625542	865.2313137	885.2998762	900.3561654
1749	413.0274645	442.8967953	490.2223120	510.1607077	560.0373920	619.9471850	664.9207995	681.1701027	708.6789906	753.7222258	761.8588892	778.7613668	865.2301263	885.2986888	900.3549781
1750	413.0262771	442.8956080	490.2211247	510.1595204	560.0362046	619.9459977	664.9196121	681.1689153	708.6778032	753.7210384	761.8577018	778.7601794	865.2289389	885.2975014	900.3537907
1751	413.0250897	442.8944206	490.2199373	510.1583330	560.0350172	619.9448103	664.9184247	681.1677279	708.6766158	753.7198510	761.8565144	778.7589921	865.2277516	885.2963140	900.3526033
1752	413.0239024	442.8932332	490.2187499	510.1571456	560.0338298	619.9436229	664.9172373	681.1665405	708.6754284	753.7186636	761.8553271	778.7578047	865.2265642	885.2951266	900.3514159
1753	413.0227150	442.8920458	490.2175625	510.1559582	560.0326424	619.9424355	664.9160499	681.1653531	708.6742411	753.7174763	761.8541397	778.7566173	865.2253768	885.2939393	900.3502285
1754	413.0215276	442.8908584	490.2163751	510.1547708	560.0314551	619.9412481	664.9148626	681.1641658	708.6730537	753.7162889	761.8529523	778.7554299	865.2241894	885.2927519	900.3490411
1755	413.0203402	442.8896710	490.2151877	510.1535834	560.0302677	619.9400607	664.9136752	681.1629784	708.6718663	753.7151015	761.8517649	778.7542425	865.2230020	885.2915645	900.3478538
1756	413.0191528	442.8884837	490.2140004	510.1523961	560.0290803	619.9388734	664.9124878	681.1617910	708.6706789	753.7139141	761.8505775	778.7530551	865.2218146	885.2903771	900.3466664
1757	413.0179654	442.8872963	490.2128130	510.1512087	560.0278929	619.9376860	664.9113004	681.1606036	708.6694915	753.7127267	761.8493901	778.7518678	865.2206273	885.2891897	900.3454790
1758	413.0167781	442.8861089	490.2116256	510.1500213	560.0267055	619.9364986	664.9101130	681.1594162	708.6683041	753.7115393	761.8482028	778.7506804	865.2194399	885.2880023	900.3442916
1759	413.0155907	442.8849215	490.2104382	510.1488339	560.0255181	619.9353112	664.9089256	681.1582288	708.6671168	753.7103520	761.8470154	778.7494930	865.2182525	885.2868150	900.3431042
1760	413.0144033	442.8837341	490.2092508	510.1476465	560.0243308	619.9341238	664.9077383	681.1570415	708.6659294	753.7091646	761.8458280	778.7483056	865.2170651	885.2856276	900.3419168
1761	413.0132159	442.8825467	490.2080634	510.1464591	560.0231434	619.9329364	664.9065509	681.1558541	708.6647420	753.7079772	761.8446406	778.7471182	865.2158777	885.2844402	900.3407295
1762	413.0120285	442.8813594	490.2068761	510.1452718	560.0219560	619.9317491	664.9053635	681.1546667	708.6635546	753.7067898	761.8434532	778.7459308	865.2146903	885.2832528	900.3395421
1763	413.0108411	442.8801720	490.2056887	510.1440844	560.0207686	619.9305617	664.9041761	681.1534793	708.6623672	753.7056024	761.8422658	778.7447435	865.2135030	885.2820654	900.3383547
1764	413.0096538	442.8789846	490.2045013	510.1428970	560.0195812	619.9293743	664.9029887	681.1522919	708.6611798	753.7044150	761.8410785	778.7435561	865.2123156	885.2808780	900.3371673
1765	413.0084664	442.8777972	490.2033139	510.1417096	560.0183938	619.9281869	664.9018013	681.1511045	708.6599925	753.7032277	761.8398911	778.7423687	865.2111282	885.2796907	900.3359799
1766	413.0072790	442.8766098	490.2021265	510.1405222	560.0172065	619.9269995	664.9006140	681.1499172	708.6588051	753.7020403	761.8387037	778.7411813	865.2099408	885.2785033	900.3347925
1767	413.0060916	442.8754224	490.2009391	510.1393348	560.0160191	619.9258121	664.8994266	681.1487298	708.6576177	753.7008529	761.8375163	778.7399939	865.2087534	885.2773159	900.3336052
1768	413.0049042	442.8742351	490.1997518	510.1381475	560.0148317	619.9246248	664.8982392	681.1475424	708.6564303	753.6996655	761.8363289	778.7388065	865.2075660	885.2761285	900.3324178
1769	413.0037168	442.8730477	490.1985644	510.1369601	560.0136443	619.9234374	664.8970518	681.1463550	708.6552429	753.6984781	761.8351415	778.7376192	865.2063787	885.2749411	900.3312304
1770	413.0025295	442.8718603	490.1973770	510.1357727	560.0124569	619.9222500	664.8958644	681.1451676	708.6540555	753.6972907	761.8339542	778.7364318	865.2051913	885.2737537	900.3300430
1771	413.0013421	442.8706729	490.1961896	510.1345853	560.0112695	619.9210626	664.8946770	681.1439802	708.6528682	753.6961034	761.8327668	778.7352444	865.2040039	885.2725664	900.3288556
1772	413.0001547	442.8694855	490.1950022	510.1333979	560.0100822	619.9198752	664.8934897	681.1427929	708.6516808	753.6949160	761.8315794	778.7340570	865.2028165	885.2713790	900.3276682
1773	412.9989673	442.8682981	490.1938148	510.1322105	560.0088948	619.9186878	664.8923023	681.1416055	708.6504934	753.6937286	761.8303920	778.7328696	865.2016291	885.2701916	900.3264809
1774	412.9977799	442.8671108	490.1926275	510.1310232	560.0077074	619.9175005	664.8911149	681.1404181	708.6493060	753.6925412	761.8292046	778.7316822	865.2004417	885.2690042	900.3252935
1775	412.9965925	442.8659234	490.1914401	510.1298358	560.0065200	619.9163131	664.8899275	681.1392307	708.6481186	753.6913538	761.8280172	778.7304949	865.1992544	885.2678168	900.3241061
1776	412.9954052	442.8647360	490.1902527	510.1286484	560.0053326	619.9151257	664.8887401	681.1380433	708.6469312	753.6901664	761.8268299	778.7293075	865.1980670	885.2666294	900.3229187
1777	412.9942178	442.8635486	490.1890653	510.1274610	560.0041452	619.9139383	664.8875527	681.1368559	708.6457439	753.6889791	761.8256425	778.7281201	865.1968796	885.2654421	900.3217313
1778	412.9930304	442.8623612	490.1878779	510.1262736	560.0029579	619.9127509	664.8863654	681.1356686	708.6445565	753.6877917	761.8244551	778.7269327	865.1956922	885.2642547	900.3205439
1779	412.9918430	442.8611738	490.1866905	510.1250862	560.0017705	619.9115635	664.8851780	681.1344812	708.6433691	753.6866043	761.8232677	778.7257453	865.1945048	885.2630673	900.3193566
1780	412.9906556	442.8599865	490.1855032	510.1238989	560.0005831	619.9103762	664.8839906	681.1332938	708.6421817	753.6854169	761.8220803	778.7245579	865.1933174	885.2618799	900.3181692
1781	412.9894682	442.8587991	490.1843158	510.1227115	559.9993957	619.9091888	664.8828032	681.1321064	708.6409943	753.6842295	761.8208929	778.7233706	865.1921301	885.2606925	900.3169818
1782	412.9882809	442.8576117	490.1831284	510.1215241	559.9982083	619.9080014	664.8816158	681.1309190	708.6398069	753.6830421	761.8197056	778.7221832	865.1909427	885.2595051	900.3157944
1783	412.9870935	442.8564243	490.1819410	510.1203367	559.9970209	619.9068140	664.8804284	681.1297316	708.6386196	753.6818548	761.8185182	778.7209958	865.1897553	885.2583178	900.3146070
1784	412.9859061	442.8552369	490.1807536	510.1191493	559.9958336	619.9056266	664.8792411	681.1285443	708.6374322	753.6806674	761.8173308	778.7198084	865.1885679	885.2571304	900.3134196
1785	412.9847187	442.8540495	490.1795662	510.1179619	559.9946462	619.9044392	664.8780537	681.1273569	708.6362448	753.6794800	761.8161434	778.7186210	865.1873805	885.2559430	900.3122323
1786	412.9835313	442.8528622	490.1783789	510.1167746	559.9934588	619.9032519	664.8768663	681.1261695	708.6350574	753.6782926	761.8149560	778.7174336	865.1861931	885.2547556	900.3110449
1787	412.9823439	442.8516748	490.1771915	510.1155872	559.9922714	619.9020645	664.8756789	681.1249821	708.6338700	753.6771052	761.8137686	778.7162463	865.1850058	885.2535682	900.3098575
1788	412.9811566	442.8504874	490.1760041	510.1143998	559.9910840	619.9008771	664.8744915	681.1237947	708.6326826	753.6759178	761.8125813	778.7150589	865.1838184	885.2523808	900.3086701
1789	412.9799692	442.8493000	490.1748167	510.1132124	559.9898966	619.8996897	664.8733041	681.1226073	708.6314953	753.6747305	761.8113939	778.7138715	865.1826310	885.2511935	900.3074827
1790	412.9787818	442.8481126	490.1736293	510.1120250	559.9887093	619.8985023	664.8721168	681.1214200	708.6303079	753.6735431	761.8102065	778.7126841	865.1814436	885.2500061	900.3062953
1791	412.9775944	442.8469252	490.1724419	510.1108376	559.9875219	619.8973149	664.8709294	681.1202326	708.6291205	753.6723557	761.8090191	778.7114967	865.1802562	885.2488187	900.3051080
1792	412.9764070	442.8457379	490.1712546	510.1096503	559.9863345	619.8961276	664.8697420	681.1190452	708.6279331	753.6711683	761.8078317	778.7103093	865.1790688	885.2476313	900.3039206
1793	412.9752196	442.8445505	490.1700672	510.1084629	559.9851471	619.8949402	664.8685546	681.1178578	708.6267457	753.6699809	761.8066443	778.7091220	865.1778815	885.2464439	900.3027332
1794	412.9740323	442.8433631	490.1688798	510.1072755	559.9839597	619.8937528	664.8673672	681.1166704	708.6255583	753.6687935	761.8054570	778.7079346	865.1766941	885.2452565	900.3015458
1795	412.9728449	442.8421757	490.1676924	510.1060881	559.9827723	619.8925654	664.8661798	681.1154830	708.6243710	753.6676062	761.8042696	778.7067472	865.1755067	885.2440692	900.3003584
1796	412.9716575	442.8409883	490.1665050	510.1049007	559.9815850	619.8913780	664.8649925	681.1142957	708.6231836	753.6664188	761.8030822	778.7055598	865.1743193	885.2428818	900.2991710
1797	412.9704701	442.8398009	490.1653176	510.1037133	559.9803976	619.8901906	664.8638051	681.1131083	708.6219962	753.6652314	761.8018948	778.7043724	865.1731319	885.2416944	900.2979837
1798	412.9692827	442.8386136	490.1641303	510.1025260	559.9792102	619.8890033	664.8626177	681.1119209	708.6208088	753.6640440	761.8007074	778.7031850	865.1719445	885.2405070	900.2967963
1799	412.9680953	442.8374262	490.1629429	510.1013386	559.9780228	619.8878159	664.8614303	681.1107335	708.6196214	753.6628566	761.7995200	778.7019977	865.1707572	885.2393196	900.2956089
1800	412.9669080	442.8362388	490.1617555	510.1001512	559.9768354	619.8866285	664.8602429	681.1095461	708.6184340	753.6616692	761.7983327	778.7008103	865.1695698	885.2381322	900.2944215
1801	412.9657206	442.8350514	490.1605681	510.0989638	559.9756480	619.8854411	664.8590555	681.1083587	708.6172467	753.6604819	761.7971453	778.6996229	865.1683824	885.2369449	900.2932341
1802	412.9645332	442.8338640	490.1593807	510.0977764	559.9744607	619.8842537	664.8578682	681.1071714	708.6160593	753.6592945	761.7959579	778.6984355	865.1671950	885.2357575	900.2920467
1803	412.9633458	442.8326766	490.1581933	510.0965890	559.9732733	619.8830663	664.8566808	681.1059840	708.6148719	753.6581071	761.7947705	778.6972481	865.1660076	885.2345701	900.2908594
1804	412.9621584	442.8314893	490.1570060	510.0954017	559.9720859	619.8818790	664.8554934	681.1047966	708.6136845	753.6569197	761.7935831	778.6960607	865.1648202	885.2333827	900.2896720
1805	412.9609710	442.8303019	490.1558186	510.0942143	559.9708985	619.8806916	664.8543060	681.1036092	708.6124971	753.6557323	761.7923957	778.6948734	865.1636329	885.2321953	900.2884846
1806	412.9597837	442.8291145	490.1546312	510.0930269	559.9697111	619.8795042	664.8531186	681.1024218	708.6113097	753.6545449	761.7912084	778.6936860	865.1624455	885.2310079	900.2872972
1807	412.9585963	442.8279271	490.1534438	510.0918395	559.9685237	619.8783168	664.8519312	681.1012344	708.6101224	753.6533576	761.7900210	778.6924986	865.1612581	885.2298206	900.2861098
1808	412.9574089	442.8267397	490.1522564	510.0906521	559.9673364	619.8771294	664.8507439	681.1000471	708.6089350	753.6521702	761.7888336	778.6913112	865.1600707	885.2286332	900.2849224
1809	412.9562215	442.8255523	490.1510690	510.0894647	559.9661490	619.8759420	664.8495565	681.0988597	708.6077476	753.6509828	761.7876462	778.6901238	865.1588833	885.2274458	900.2837351
1810	412.9550341	442.8243650	490.1498817	510.0882774	559.9649616	619.8747547	664.8483691	681.0976723	708.6065602	753.6497954	761.7864588	778.6889364	865.1576959	885.2262584	900.2825477
1811	412.9538467	442.8231776	490.1486943	510.0870900	559.9637742	619.8735673	664.8471817	681.0964849	708.6053728	753.6486080	761.7852714	778.6877491	865.1565086	885.2250710	900.2813603
1812	412.9526594	442.8219902	490.1475069	510.0859026	559.9625868	619.8723799	664.8459943	681.0952975	708.6041854	753.6474206	761.7840841	778.6865617	865.1553212	885.2238836	900.2801729
1813	412.9514720	442.8208028	490.1463195	510.0847152	559.9613994	619.8711925	664.8448069	681.0941101	708.6029981	753.6462333	761.7828967	778.6853743	865.1541338	885.2226963	900.2789855
1814	412.9502846	442.8196154	490.1451321	510.0835278	559.9602121	619.8700051	664.8436196	681.0929228	708.6018107	753.6450459	761.7817093	778.6841869	865.1529464	885.2215089	900.2777981
1815	412.9490972	442.8184280	490.1439447	510.0823404	559.9590247	619.8688177	664.8424322	681.0917354	708.6006233	753.6438585	761.7805219	778.6829995	865.1517590	885.2203215	900.2766108
1816	412.9479098	442.8172407	490.1427574	510.0811531	559.9578373	619.8676304	664.8412448	681.0905480	708.5994359	753.6426711	761.7793345	778.6818121	865.1505716	885.2191341	900.2754234
