detector	E0_band0	E0_band1	E0_band2	E0_band3	E0_band4	E0_band5	E0_band6	E0_band7	E0_band8	E0_band9	E0_band10	E0_band11	E0_band12	E0_band13	E0_band14
302	1716.025089894940	1885.620846800920	1930.766387121700	1925.813444459820	1800.816159244220	1650.076293664360	1531.232491816200	1471.002542349510	1406.454495067890	1266.146147821890	1249.948125584070	1176.134353874120	959.107075312929	929.637555106904	895.363430474542
303	1716.001932726830	1885.472131219480	1930.704696752860	1925.884283228700	1800.864891691640	1650.091432307240	1531.242236542100	1471.028209637250	1406.488008058910	1266.143733451610	1249.956200381400	1176.159648723560	959.094923272996	929.640242403308	895.367532646634
304	1715.978670857960	1885.323757237090	1930.643464879460	1925.954891168720	1800.913614653110	1650.106583065300	1531.251916497360	1471.053882786440	1406.521491230180	1266.141320247910	1249.964339374550	1176.184950578260	959.082614308836	929.643005084987	895.371556395951
305	1715.955291455790	1885.175723743700	1930.582701945860	1926.025272712050	1800.962329788900	1650.121743736390	1531.261540971270	1471.079559178210	1406.554949516740	1266.138909217850	1249.972564048630	1176.210255816570	959.070151333085	929.645842380950	895.375500182256
306	1715.931815339590	1885.028051945710	1930.522401842060	1926.095414671250	1801.011032355840	1650.136914445620	1531.271102797010	1471.105239391560	1406.588378997060	1266.136501274720	1249.980861667240	1176.235566647030	959.057529532241	929.648754734753	895.379363728483
307	1715.908228157700	1884.880705080120	1930.462568433200	1926.165347947130	1801.059727958220	1650.152095263070	1531.280606587800	1471.130924096230	1406.621781238470	1266.134094853100	1249.989236594200	1176.260883468580	959.044751470022	929.651747023032	895.383148141963
308	1715.884532447840	1884.733729950910	1930.403195139470	1926.235038103590	1801.108409534120	1650.167284025070	1531.290050040350	1471.156610506830	1406.655158509440	1266.131692944510	1249.997690490170	1176.286208388620	959.031814321548	929.654810452945	895.386852683882
309	1715.860724681090	1884.587091783640	1930.344301370950	1926.304516737080	1801.157082802100	1650.182483736830	1531.299431647350	1471.182302132580	1406.688505758900	1266.129292826790	1250.006215244410	1176.311537098400	959.018722361374	929.657951565876	895.390480194667
310	1715.836807586800	1884.440807570580	1930.285858651410	1926.373765379500	1801.205742613700	1650.197686095010	1531.308754892240	1471.207994043060	1406.721831002000	1266.126897302130	1250.014831405740	1176.336874090360	959.005471891392	929.661164318734	895.394030006008
311	1715.812777062350	1884.294876457160	1930.227886000480	1926.442791529010	1801.254390989060	1650.212894183270	1531.318015239750	1471.233689689200	1406.755124290340	1266.124505869000	1250.023507831130	1176.362216091800	958.992065314576	929.664451007321	895.397503716395
312	1715.788629025980	1884.149293483960	1930.170380103890	1926.511602098190	1801.303031464010	1650.228106871180	1531.327217280830	1471.259386663450	1406.788393228150	1266.122118863950	1250.032277820200	1176.387564126590	958.978499080047	929.667811621572	895.400900738912
313	1715.764366168110	1884.004082327890	1930.113342465110	1926.580180141540	1801.351656250240	1650.243323244820	1531.336356131380	1471.285085392630	1406.821633402640	1266.119737191810	1250.041113359340	1176.412918866430	958.964777321090	929.671243888605	895.404222889859
314	1715.739985821970	1883.859192784980	1930.056762814500	1926.648558554010	1801.400270431520	1650.258542362860	1531.345434957500	1471.310786414540	1406.854847201830	1266.117359357440	1250.050034587690	1176.438277593240	958.950897280379	929.674750807708	895.407469443954
315	1715.715486928310	1883.714698273200	1930.000657054670	1926.716700397000	1801.448869802200	1650.273763073200	1531.354453043600	1471.336487124050	1406.888037616730	1266.114988767690	1250.059029080320	1176.463646302130	958.936861221743	929.678328288717	895.410643502522
316	1715.690865255690	1883.570548068480	1929.945030306100	1926.784638517600	1801.497458935580	1650.288985189000	1531.363409646360	1471.362190919600	1406.921199272390	1266.112621864290	1250.068101057130	1176.489018119510	958.922665012096	929.681977262851	895.413744203563
317	1715.666128862940	1883.426769904010	1929.889869554800	1926.852351457300	1801.546033539280	1650.304206799160	1531.372308181090	1471.387893122080	1406.954338318300	1266.110261875670	1250.077254315340	1176.514399898560	958.908307973459	929.685701060465	895.416771814632
318	1715.641271553020	1883.283355867390	1929.835184034310	1926.919849932940	1801.594594864040	1650.319427506300	1531.381142428260	1471.413597192210	1406.987448237580	1266.107908287210	1250.086477242240	1176.539784160200	958.893792131423	929.689499535088	895.419727594390
319	1715.616288093070	1883.140303311710	1929.780974016900	1926.987146303150	1801.643144118520	1650.334649329600	1531.389919720830	1471.439299629910	1407.020535296520	1266.105561489540	1250.095790319340	1176.565174661000	958.879115143434	929.693370099261	895.422613556286
320	1715.591184940070	1882.997631026670	1929.727236760340	1927.054216873530	1801.691676952630	1650.349868804980	1531.398634172920	1471.465003306930	1407.053595549340	1266.103222529340	1250.105168452530	1176.590572441480	958.864282724064	929.697312200183	895.425427761279
321	1715.565964503420	1882.855300728110	1929.673968640180	1927.121095138080	1801.740197773650	1650.365083219080	1531.407288046400	1471.490705578000	1407.086630252830	1266.100889758280	1250.114632222090	1176.615974519740	958.849290889957	929.701328429194	895.428172493194
322	1715.540613638440	1882.713366062940	1929.621170972920	1927.187744450000	1801.788702726180	1650.380293288490	1531.415880861140	1471.516406952370	1407.119640434640	1266.098566587980	1250.124168859490	1176.641386912310	958.834136054009	929.705410918371	895.430848264765
323	1715.515136147510	1882.571787595450	1929.568856286830	1927.254197516520	1801.837196847310	1650.395499433190	1531.424411845870	1471.542107801430	1407.152622573320	1266.096249753540	1250.133782909440	1176.666801715010	958.818823370050	929.709568135315	895.433455695972
324	1715.489529317220	1882.430584185250	1929.517008007140	1927.320437536970	1801.885672304140	1650.410698969250	1531.432883952670	1471.567805699350	1407.185579699550	1266.093942651210	1250.143478480410	1176.692225030930	958.803353433100	929.713789552135	895.435997102674
325	1715.463794413920	1882.289755414200	1929.465639160820	1927.386470767470	1801.934132723100	1650.425892346180	1531.441289854060	1471.593504104940	1407.218510716060	1266.091643802130	1250.153243626100	1176.717653968110	958.787723389413	929.718081610404	895.438470197237
326	1715.437933347410	1882.149300738290	1929.414736449400	1927.452303804910	1801.982579851540	1650.441078251860	1531.449639233540	1471.619198171390	1407.251420228190	1266.089354217980	1250.163097458450	1176.743089341170	958.771935776260	929.722442824805	895.440878633161
327	1715.411942367460	1882.009239111740	1929.364309988060	1927.517919819570	1802.031008864470	1650.456256156750	1531.457924151890	1471.644891389780	1407.284302419580	1266.087074447730	1250.173017119400	1176.768529437500	958.755984706645	929.726873401537	895.443219490034
328	1715.385811737560	1881.869535848550	1929.314369395470	1927.583345982410	1802.079425618700	1650.471424633600	1531.466149896190	1471.670581031680	1407.317162874250	1266.084803738840	1250.183021466750	1176.793975541690	958.739874015571	929.731376141794	895.445495579357
329	1715.359557335740	1881.730232860450	1929.264901797210	1927.648556595720	1802.127822791300	1650.486583827560	1531.474314348500	1471.696267725380	1407.349997148500	1266.082543730910	1250.193099819840	1176.819431887160	958.723603355652	929.735945209464	895.447709523503
330	1715.333169020690	1881.591294796230	1929.215917786250	1927.713578812780	1802.176206335870	1650.501737516110	1531.482418347140	1471.721952172320	1407.382806865420	1266.080294130160	1250.203255344320	1176.844891798690	958.707173927652	929.740586144280	895.449860545322
331	1715.306648558600	1881.452752001870	1929.167407375870	1927.778393406140	1802.224571085710	1650.516875620290	1531.490461005650	1471.747631511780	1407.415594063640	1266.078056675540	1250.213491850030	1176.870360295420	958.690581326902	929.745292632316	895.451951052624
332	1715.279993285020	1881.314593855760	1929.119383497060	1927.843008537310	1802.272919118470	1650.532002299630	1531.498441062170	1471.773309339090	1407.448353646240	1266.075829604230	1250.223797670780	1176.895834615470	958.673833834620	929.750071262139	895.453978386957
333	1715.253206548520	1881.176812966490	1929.071828467040	1927.907430246070	1802.321254038200	1650.547116476570	1531.506362152350	1471.798980678150	1407.481093020800	1266.073615459350	1250.234191827900	1176.921315555680	958.656927706065	929.754914483536	895.455944005483
334	1715.226280142490	1881.039434110520	1929.024758824160	1927.971643377480	1802.369568010300	1650.562217424770	1531.514219575680	1471.824649076520	1407.513803138330	1266.071413028640	1250.244651343440	1176.946803997850	958.639862603867	929.759824716696	895.457850511938
335	1715.199213126720	1880.902417462630	1928.978162227730	1928.035680289770	1802.417866295340	1650.577304252110	1531.522017487810	1471.850312014590	1407.546490276230	1266.069223201760	1250.255194817650	1176.972297006720	958.622638679155	929.764800098110	895.459698706319
336	1715.172009433070	1880.765814070350	1928.932044831580	1928.099502309540	1802.466144575330	1650.592376103000	1531.529750550700	1471.875969966770	1407.579153768440	1266.067046859030	1250.265811831020	1176.997800572740	958.605258463994	929.769840158235	895.461487367990
337	1715.144666884100	1880.629580809030	1928.886397375440	1928.163141806630	1802.514407646390	1650.607432737050	1531.537423429000	1471.901623450050	1407.611793409420	1266.064882748430	1250.276505620720	1177.023307175200	958.587717732530	929.774944899779	895.463218885908
338	1715.117180512700	1880.493764119950	1928.841232759060	1928.226578971060	1802.562651306440	1650.622473102310	1531.545034861060	1471.927269866660	1407.644411533050	1266.062734083530	1250.287279493420	1177.048823021110	958.570018925576	929.780116473458	895.464895120302
339	1715.089553072610	1880.358325531520	1928.796555022550	1928.289823662520	1802.610876644390	1650.637496162970	1531.552584021710	1471.952912445160	1407.677003283620	1266.060597814150	1250.298122996180	1177.074345908430	958.552160693817	929.785354878126	895.466515753997
340	1715.061786337090	1880.223291027500	1928.752353978670	1928.352881163410	1802.659083529370	1650.652503477550	1531.560075076260	1471.978546905140	1407.709574974940	1266.058477192320	1250.309053244910	1177.099875588880	958.534144142111	929.790656819375	895.468082602430
341	1715.033877024600	1880.088653120340	1928.708637923890	1928.415748119810	1802.707269662610	1650.667495150400	1531.567501401350	1472.004176524340	1407.742120010750	1266.056371029020	1250.320050015200	1177.125411308520	958.515970132833	929.796023282362	895.469595001271
342	1715.005825579570	1879.954409962790	1928.665402031540	1928.478430593880	1802.755439762300	1650.682464956020	1531.574869899670	1472.029798565590	1407.774644967940	1266.054280177540	1250.331130518560	1177.150951669690	958.497639121210	929.801459389651	895.471054827618
343	1714.977629935500	1879.820577988980	1928.622646368050	1928.540913019860	1802.803587942430	1650.697415468420	1531.582174031890	1472.055413601270	1407.807145167120	1266.052205830540	1250.342283598480	1177.176502555790	958.479152596730	929.806954929269	895.472462345143
344	1714.949292233600	1879.687120466050	1928.580367312270	1928.603228279270	1802.851718909880	1650.712346501630	1531.589418639600	1472.081022050320	1407.839622159210	1266.050146188830	1250.353512919020	1177.202056828330	958.460509768230	929.812517334877	895.473818805462
345	1714.920803808440	1879.554088836750	1928.538565696240	1928.665336529110	1802.899828490950	1650.727256389690	1531.596601799980	1472.106621428210	1407.872076192310	1266.048104777310	1250.364821235340	1177.227620578610	958.441712245002	929.818137787901	895.475125183802
346	1714.892168610160	1879.421444904630	1928.497249548270	1928.727270157790	1802.947922046010	1650.742146898080	1531.603721347280	1472.132215121480	1407.904504800520	1266.046078407970	1250.376198979380	1177.253189903490	958.422758404258	929.823822139983	895.476382214114
347	1714.863386642860	1879.289204105400	1928.456405246730	1928.789014318960	1802.995991599690	1650.757013783200	1531.610782763750	1472.157798512500	1407.936913064820	1266.044070549130	1250.387663007790	1177.278766176310	958.403653084824	929.829567158217	895.477588072280
348	1714.834456380430	1879.157368412870	1928.416037960120	1928.850574480410	1803.044040865420	1650.771858797370	1531.617776334370	1472.183375020980	1407.969296063950	1266.042079749220	1250.399192645400	1177.304350660670	958.384390012538	929.835374173945	895.478749254346
349	1714.805372066310	1879.025936242140	1928.376158350930	1928.911952937230	1803.092071760190	1650.786679594240	1531.624714922430	1472.208941908960	1408.001659028250	1266.040107067190	1250.410804687450	1177.329939602540	958.364974558024	929.841241799140	895.479863946731
350	1714.776140815260	1878.894928875560	1928.336758846100	1928.973140666710	1803.140079166590	1650.801476941850	1531.631588512030	1472.234499797560	1408.033997788560	1266.038153630900	1250.422485750030	1177.355534647170	958.345402342052	929.847171296298	895.480932774322
351	1714.746762004450	1878.764308096380	1928.297842128220	1929.034163143600	1803.188069539330	1650.816251351280	1531.638403584920	1472.260049386470	1408.066313918430	1266.036217828060	1250.434248813020	1177.381136461230	958.325676984524	929.853166413010	895.481956664871
352	1714.717230874190	1878.634121004360	1928.259401299020	1929.094990875960	1803.236034834020	1650.831000874190	1531.645157314170	1472.285587801680	1408.098609698650	1266.034302654480	1250.446082393940	1177.406749788660	958.305797279680	929.859219127332	895.482936033496
