detector	lam_band0	lam_band1	lam_band2	lam_band3	lam_band4	lam_band5	lam_band6	lam_band7	lam_band8	lam_band9	lam_band10	lam_band11	lam_band12	lam_band13	lam_band14
799	412.5730412	442.4612253	489.8165889	509.7675543	559.6756795	619.6232524	664.6252536	680.8848142	708.4110979	753.4828605	761.6247098	778.5378151	865.0614935	885.1429757	900.21
800	412.5683783	442.4565625	489.8119261	509.7628914	559.6710167	619.6185896	664.6205908	680.8801514	708.4064351	753.4781977	761.6200470	778.5331522	865.0568307	885.1383128	900.20
801	412.5637155	442.4518996	489.8072632	509.7582286	559.6663538	619.6139268	664.6159279	680.8754886	708.4017723	753.4735348	761.6153842	778.5284894	865.0521678	885.1336500	900.20
802	412.5590526	442.4472368	489.8026004	509.7535658	559.6616910	619.6092639	664.6112651	680.8708257	708.3971094	753.4688720	761.6107213	778.5238266	865.0475050	885.1289872	900.19
803	412.5543898	442.4425740	489.7979376	509.7489029	559.6570281	619.6046011	664.6066023	680.8661629	708.3924466	753.4642092	761.6060585	778.5191637	865.0428421	885.1243243	900.19
804	412.5497270	442.4379111	489.7932747	509.7442401	559.6523653	619.5999382	664.6019394	680.8615000	708.3877837	753.4595463	761.6013956	778.5145009	865.0381793	885.1196615	900.19
805	412.5450641	442.4332483	489.7886119	509.7395772	559.6477025	619.5952754	664.5972766	680.8568372	708.3831209	753.4548835	761.5967328	778.5098380	865.0335165	885.1149986	900.18
806	412.5404013	442.4285854	489.7839490	509.7349144	559.6430396	619.5906126	664.5926137	680.8521744	708.3784581	753.4502206	761.5920700	778.5051752	865.0288536	885.1103358	900.18
807	412.5357384	442.4239226	489.7792862	509.7302516	559.6383768	619.5859497	664.5879509	680.8475115	708.3737952	753.4455578	761.5874071	778.5005124	865.0241908	885.1056730	900.17
808	412.5310756	442.4192598	489.7746234	509.7255887	559.6337139	619.5812869	664.5832881	680.8428487	708.3691324	753.4408950	761.5827443	778.4958495	865.0195279	885.1010101	900.17
809	412.5264128	442.4145969	489.7699605	509.7209259	559.6290511	619.5766240	664.5786252	680.8381858	708.3644695	753.4362321	761.5780814	778.4911867	865.0148651	885.0963473	900.16
810	412.5217499	442.4099341	489.7652977	509.7162630	559.6243883	619.5719612	664.5739624	680.8335230	708.3598067	753.4315693	761.5734186	778.4865238	865.0102023	885.0916844	900.16
811	412.5170871	442.4052712	489.7606348	509.7116002	559.6197254	619.5672984	664.5692995	680.8288602	708.3551439	753.4269064	761.5687558	778.4818610	865.0055394	885.0870216	900.15
812	412.5124242	442.4006084	489.7559720	509.7069374	559.6150626	619.5626355	664.5646367	680.8241973	708.3504810	753.4222436	761.5640929	778.4771982	865.0008766	885.0823588	900.15
813	412.5077614	442.3959456	489.7513092	509.7022745	559.6103997	619.5579727	664.5599739	680.8195345	708.3458182	753.4175808	761.5594301	778.4725353	864.9962137	885.0776959	900.14
814	412.5030986	442.3912827	489.7466463	509.6976117	559.6057369	619.5533098	664.5553110	680.8148716	708.3411553	753.4129179	761.5547672	778.4678725	864.9915509	885.0730331	900.14
815	412.4984357	442.3866199	489.7419835	509.6929488	559.6010741	619.5486470	664.5506482	680.8102088	708.3364925	753.4082551	761.5501044	778.4632096	864.9868881	885.0683702	900.13
816	412.4937729	442.3819570	489.7373206	509.6882860	559.5964112	619.5439842	664.5459853	680.8055460	708.3318297	753.4035922	761.5454416	778.4585468	864.9822252	885.0637074	900.13
817	412.4891100	442.3772942	489.7326578	509.6836232	559.5917484	619.5393213	664.5413225	680.8008831	708.3271668	753.3989294	761.5407787	778.4538840	864.9775624	885.0590446	900.12
818	412.4844472	442.3726314	489.7279950	509.6789603	559.5870855	619.5346585	664.5366597	680.7962203	708.3225040	753.3942666	761.5361159	778.4492211	864.9728995	885.0543817	900.12
819	412.4797844	442.3679685	489.7233321	509.6742975	559.5824227	619.5299956	664.5319968	680.7915574	708.3178411	753.3896037	761.5314530	778.4445583	864.9682367	885.0497189	900.12
820	412.4751215	442.3633057	489.7186693	509.6696346	559.5777599	619.5253328	664.5273340	680.7868946	708.3131783	753.3849409	761.5267902	778.4398954	864.9635739	885.0450560	900.11
821	412.4704587	442.3586428	489.7140064	509.6649718	559.5730970	619.5206700	664.5226711	680.7822318	708.3085155	753.3802780	761.5221274	778.4352326	864.9589110	885.0403932	900.11
822	412.4657958	442.3539800	489.7093436	509.6603090	559.5684342	619.5160071	664.5180083	680.7775689	708.3038526	753.3756152	761.5174645	778.4305698	864.9542482	885.0357304	900.10
823	412.4611330	442.3493172	489.7046808	509.6556461	559.5637713	619.5113443	664.5133455	680.7729061	708.2991898	753.3709524	761.5128017	778.4259069	864.9495853	885.0310675	900.10
824	412.4564702	442.3446543	489.7000179	509.6509833	559.5591085	619.5066814	664.5086826	680.7682432	708.2945269	753.3662895	761.5081388	778.4212441	864.9449225	885.0264047	900.09
825	412.4518073	442.3399915	489.6953551	509.6463204	559.5544457	619.5020186	664.5040198	680.7635804	708.2898641	753.3616267	761.5034760	778.4165812	864.9402597	885.0217418	900.09
826	412.4471445	442.3353286	489.6906922	509.6416576	559.5497828	619.4973558	664.4993569	680.7589176	708.2852013	753.3569638	761.4988132	778.4119184	864.9355968	885.0170790	900.08
827	412.4424816	442.3306658	489.6860294	509.6369948	559.5451200	619.4926929	664.4946941	680.7542547	708.2805384	753.3523010	761.4941503	778.4072556	864.9309340	885.0124162	900.08
828	412.4378188	442.3260030	489.6813666	509.6323319	559.5404571	619.4880301	664.4900313	680.7495919	708.2758756	753.3476382	761.4894875	778.4025927	864.9262711	885.0077533	900.07
829	412.4331560	442.3213401	489.6767037	509.6276691	559.5357943	619.4833672	664.4853684	680.7449290	708.2712127	753.3429753	761.4848246	778.3979299	864.9216083	885.0030905	900.07
830	412.4284931	442.3166773	489.6720409	509.6230062	559.5311315	619.4787044	664.4807056	680.7402662	708.2665499	753.3383125	761.4801618	778.3932670	864.9169455	884.9984276	900.06
831	412.4238303	442.3120144	489.6673780	509.6183434	559.5264686	619.4740416	664.4760427	680.7356034	708.2618871	753.3336496	761.4754990	778.3886042	864.9122826	884.9937648	900.06
832	412.4191674	442.3073516	489.6627152	509.6136806	559.5218058	619.4693787	664.4713799	680.7309405	708.2572242	753.3289868	761.4708361	778.3839414	864.9076198	884.9891020	900.06
833	412.4145046	442.3026888	489.6580524	509.6090177	559.5171429	619.4647159	664.4667171	680.7262777	708.2525614	753.3243240	761.4661733	778.3792785	864.9029569	884.9844391	900.05
834	412.4098418	442.2980259	489.6533895	509.6043549	559.5124801	619.4600530	664.4620542	680.7216148	708.2478985	753.3196611	761.4615104	778.3746157	864.8982941	884.9797763	900.05
835	412.4051789	442.2933631	489.6487267	509.5996920	559.5078173	619.4553902	664.4573914	680.7169520	708.2432357	753.3149983	761.4568476	778.3699528	864.8936313	884.9751134	900.04
836	412.4005161	442.2887002	489.6440638	509.5950292	559.5031544	619.4507274	664.4527285	680.7122892	708.2385729	753.3103354	761.4521848	778.3652900	864.8889684	884.9704506	900.04
837	412.3958532	442.2840374	489.6394010	509.5903664	559.4984916	619.4460645	664.4480657	680.7076263	708.2339100	753.3056726	761.4475219	778.3606272	864.8843056	884.9657878	900.03
838	412.3911904	442.2793746	489.6347382	509.5857035	559.4938287	619.4414017	664.4434029	680.7029635	708.2292472	753.3010098	761.4428591	778.3559643	864.8796427	884.9611249	900.03
839	412.3865276	442.2747117	489.6300753	509.5810407	559.4891659	619.4367388	664.4387400	680.6983006	708.2245843	753.2963469	761.4381962	778.3513015	864.8749799	884.9564621	900.02
840	412.3818647	442.2700489	489.6254125	509.5763778	559.4845031	619.4320760	664.4340772	680.6936378	708.2199215	753.2916841	761.4335334	778.3466386	864.8703171	884.9517992	900.02
841	412.3772019	442.2653860	489.6207496	509.5717150	559.4798402	619.4274132	664.4294143	680.6889750	708.2152587	753.2870212	761.4288706	778.3419758	864.8656542	884.9471364	900.01
842	412.3725390	442.2607232	489.6160868	509.5670522	559.4751774	619.4227503	664.4247515	680.6843121	708.2105958	753.2823584	761.4242077	778.3373130	864.8609914	884.9424736	900.01
843	412.3678762	442.2560604	489.6114240	509.5623893	559.4705145	619.4180875	664.4200887	680.6796493	708.2059330	753.2776956	761.4195449	778.3326501	864.8563285	884.9378107	900.00
844	412.3632134	442.2513975	489.6067611	509.5577265	559.4658517	619.4134246	664.4154258	680.6749864	708.2012701	753.2730327	761.4148820	778.3279873	864.8516657	884.9331479	900.00
845	412.3585505	442.2467347	489.6020983	509.5530636	559.4611889	619.4087618	664.4107630	680.6703236	708.1966073	753.2683699	761.4102192	778.3233244	864.8470029	884.9284850	899.99
846	412.3538877	442.2420718	489.5974354	509.5484008	559.4565260	619.4040990	664.4061001	680.6656608	708.1919445	753.2637070	761.4055564	778.3186616	864.8423400	884.9238222	899.99
847	412.3492248	442.2374090	489.5927726	509.5437380	559.4518632	619.3994361	664.4014373	680.6609979	708.1872816	753.2590442	761.4008935	778.3139988	864.8376772	884.9191594	899.99
848	412.3445620	442.2327462	489.5881098	509.5390751	559.4472003	619.3947733	664.3967745	680.6563351	708.1826188	753.2543814	761.3962307	778.3093359	864.8330143	884.9144965	899.98
849	412.3398992	442.2280833	489.5834469	509.5344123	559.4425375	619.3901104	664.3921116	680.6516722	708.1779559	753.2497185	761.3915678	778.3046731	864.8283515	884.9098337	899.98
850	412.3352363	442.2234205	489.5787841	509.5297494	559.4378747	619.3854476	664.3874488	680.6470094	708.1732931	753.2450557	761.3869050	778.3000102	864.8236887	884.9051708	899.97
851	412.3305735	442.2187576	489.5741212	509.5250866	559.4332118	619.3807848	664.3827859	680.6423466	708.1686303	753.2403928	761.3822422	778.2953474	864.8190258	884.9005080	899.97
852	412.3259106	442.2140948	489.5694584	509.5204238	559.4285490	619.3761219	664.3781231	680.6376837	708.1639674	753.2357300	761.3775793	778.2906846	864.8143630	884.8958452	899.96
853	412.3212478	442.2094320	489.5647956	509.5157609	559.4238861	619.3714591	664.3734603	680.6330209	708.1593046	753.2310672	761.3729165	778.2860217	864.8097001	884.8911823	899.96
854	412.3165850	442.2047691	489.5601327	509.5110981	559.4192233	619.3667962	664.3687974	680.6283580	708.1546417	753.2264043	761.3682536	778.2813589	864.8050373	884.8865195	899.95
855	412.3119221	442.2001063	489.5554699	509.5064352	559.4145605	619.3621334	664.3641346	680.6236952	708.1499789	753.2217415	761.3635908	778.2766960	864.8003745	884.8818566	899.95
856	412.3072593	442.1954434	489.5508070	509.5017724	559.4098976	619.3574706	664.3594717	680.6190324	708.1453161	753.2170786	761.3589280	778.2720332	864.7957116	884.8771938	899.94
857	412.3025964	442.1907806	489.5461442	509.4971096	559.4052348	619.3528077	664.3548089	680.6143695	708.1406532	753.2124158	761.3542651	778.2673704	864.7910488	884.8725310	899.94
858	412.2979336	442.1861178	489.5414814	509.4924467	559.4005719	619.3481449	664.3501461	680.6097067	708.1359904	753.2077530	761.3496023	778.2627075	864.7863859	884.8678681	899.93
859	412.2932708	442.1814549	489.5368185	509.4877839	559.3959091	619.3434820	664.3454832	680.6050438	708.1313275	753.2030901	761.3449394	778.2580447	864.7817231	884.8632053	899.93
860	412.2886079	442.1767921	489.5321557	509.4831210	559.3912463	619.3388192	664.3408204	680.6003810	708.1266647	753.1984273	761.3402766	778.2533818	864.7770603	884.8585424	899.92
861	412.2839451	442.1721292	489.5274928	509.4784582	559.3865834	619.3341564	664.3361575	680.5957182	708.1220019	753.1937644	761.3356138	778.2487190	864.7723974	884.8538796	899.92
862	412.2792822	442.1674664	489.5228300	509.4737954	559.3819206	619.3294935	664.3314947	680.5910553	708.1173390	753.1891016	761.3309509	778.2440562	864.7677346	884.8492168	899.92
863	412.2746194	442.1628036	489.5181672	509.4691325	559.3772577	619.3248307	664.3268319	680.5863925	708.1126762	753.1844388	761.3262881	778.2393933	864.7630717	884.8445539	899.91
864	412.2699566	442.1581407	489.5135043	509.4644697	559.3725949	619.3201678	664.3221690	680.5817296	708.1080133	753.1797759	761.3216252	778.2347305	864.7584089	884.8398911	899.91
865	412.2652937	442.1534779	489.5088415	509.4598068	559.3679321	619.3155050	664.3175062	680.5770668	708.1033505	753.1751131	761.3169624	778.2300676	864.7537461	884.8352282	899.90
866	412.2606309	442.1488150	489.5041786	509.4551440	559.3632692	619.3108422	664.3128433	680.5724040	708.0986877	753.1704502	761.3122996	778.2254048	864.7490832	884.8305654	899.90
867	412.2559680	442.1441522	489.4995158	509.4504812	559.3586064	619.3061793	664.3081805	680.5677411	708.0940248	753.1657874	761.3076367	778.2207420	864.7444204	884.8259026	899.89
868	412.2513052	442.1394894	489.4948530	509.4458183	559.3539435	619.3015165	664.3035177	680.5630783	708.0893620	753.1611246	761.3029739	778.2160791	864.7397575	884.8212397	899.89
869	412.2466424	442.1348265	489.4901901	509.4411555	559.3492807	619.2968536	664.2988548	680.5584154	708.0846991	753.1564617	761.2983110	778.2114163	864.7350947	884.8165769	899.88
870	412.2419795	442.1301637	489.4855273	509.4364926	559.3446179	619.2921908	664.2941920	680.5537526	708.0800363	753.1517989	761.2936482	778.2067534	864.7304319	884.8119140	899.88
871	412.2373167	442.1255008	489.4808644	509.4318298	559.3399550	619.2875280	664.2895291	680.5490898	708.0753735	753.1471360	761.2889854	778.2020906	864.7257690	884.8072512	899.87
872	412.2326538	442.1208380	489.4762016	509.4271670	559.3352922	619.2828651	664.2848663	680.5444269	708.0707106	753.1424732	761.2843225	778.1974278	864.7211062	884.8025884	899.87
873	412.2279910	442.1161752	489.4715388	509.4225041	559.3306293	619.2782023	664.2802035	680.5397641	708.0660478	753.1378104	761.2796597	778.1927649	864.7164433	884.7979255	899.86
874	412.2233282	442.1115123	489.4668759	509.4178413	559.3259665	619.2735394	664.2755406	680.5351012	708.0613849	753.1331475	761.2749968	778.1881021	864.7117805	884.7932627	899.86
875	412.2186653	442.1068495	489.4622131	509.4131784	559.3213037	619.2688766	664.2708778	680.5304384	708.0567221	753.1284847	761.2703340	778.1834392	864.7071177	884.7885998	899.85
876	412.2140025	442.1021866	489.4575502	509.4085156	559.3166408	619.2642138	664.2662149	680.5257756	708.0520593	753.1238218	761.2656712	778.1787764	864.7024548	884.7839370	899.85
877	412.2093396	442.0975238	489.4528874	509.4038528	559.3119780	619.2595509	664.2615521	680.5211127	708.0473964	753.1191590	761.2610083	778.1741136	864.6977920	884.7792742	899.85
878	412.2046768	442.0928610	489.4482246	509.3991899	559.3073151	619.2548881	664.2568893	680.5164499	708.0427336	753.1144962	761.2563455	778.1694507	864.6931291	884.7746113	899.84
879	412.2000140	442.0881981	489.4435617	509.3945271	559.3026523	619.2502252	664.2522264	680.5117870	708.0380707	753.1098333	761.2516826	778.1647879	864.6884663	884.7699485	899.84
880	412.1953511	442.0835353	489.4388989	509.3898642	559.2979895	619.2455624	664.2475636	680.5071242	708.0334079	753.1051705	761.2470198	778.1601250	864.6838035	884.7652856	899.83
881	412.1906883	442.0788724	489.4342360	509.3852014	559.2933266	619.2408996	664.2429007	680.5024614	708.0287451	753.1005076	761.2423570	778.1554622	864.6791406	884.7606228	899.83
882	412.1860254	442.0742096	489.4295732	509.3805386	559.2886638	619.2362367	664.2382379	680.4977985	708.0240822	753.0958448	761.2376941	778.1507994	864.6744778	884.7559600	899.82
883	412.1813626	442.0695468	489.4249104	509.3758757	559.2840009	619.2315739	664.2335751	680.4931357	708.0194194	753.0911820	761.2330313	778.1461365	864.6698149	884.7512971	899.82
884	412.1766998	442.0648839	489.4202475	509.3712129	559.2793381	619.2269110	664.2289122	680.4884728	708.0147565	753.0865191	761.2283684	778.1414737	864.6651521	884.7466343	899.81
885	412.1720369	442.0602211	489.4155847	509.3665500	559.2746753	619.2222482	664.2242494	680.4838100	708.0100937	753.0818563	761.2237056	778.1368108	864.6604893	884.7419714	899.81
886	412.1673741	442.0555582	489.4109218	509.3618872	559.2700124	619.2175854	664.2195865	680.4791472	708.0054309	753.0771934	761.2190428	778.1321480	864.6558264	884.7373086	899.80
887	412.1627112	442.0508954	489.4062590	509.3572244	559.2653496	619.2129225	664.2149237	680.4744843	708.0007680	753.0725306	761.2143799	778.1274852	864.6511636	884.7326458	899.80
888	412.1580484	442.0462326	489.4015962	509.3525615	559.2606867	619.2082597	664.2102609	680.4698215	707.9961052	753.0678678	761.2097171	778.1228223	864.6465007	884.7279829	899.79
889	412.1533856	442.0415697	489.3969333	509.3478987	559.2560239	619.2035968	664.2055980	680.4651586	707.9914423	753.0632049	761.2050542	778.1181595	864.6418379	884.7233201	899.79
890	412.1487227	442.0369069	489.3922705	509.3432358	559.2513611	619.1989340	664.2009352	680.4604958	707.9867795	753.0585421	761.2003914	778.1134966	864.6371751	884.7186572	899.78
891	412.1440599	442.0322440	489.3876076	509.3385730	559.2466982	619.1942712	664.1962723	680.4558330	707.9821167	753.0538792	761.1957286	778.1088338	864.6325122	884.7139944	899.78
892	412.1393970	442.0275812	489.3829448	509.3339102	559.2420354	619.1896083	664.1916095	680.4511701	707.9774538	753.0492164	761.1910657	778.1041710	864.6278494	884.7093316	899.78
893	412.1347342	442.0229184	489.3782820	509.3292473	559.2373725	619.1849455	664.1869467	680.4465073	707.9727910	753.0445536	761.1864029	778.0995081	864.6231865	884.7046687	899.77
894	412.1300714	442.0182555	489.3736191	509.3245845	559.2327097	619.1802826	664.1822838	680.4418444	707.9681281	753.0398907	761.1817400	778.0948453	864.6185237	884.7000059	899.77
895	412.1254085	442.0135927	489.3689563	509.3199216	559.2280469	619.1756198	664.1776210	680.4371816	707.9634653	753.0352279	761.1770772	778.0901824	864.6138609	884.6953430	899.76
896	412.1207457	442.0089298	489.3642934	509.3152588	559.2233840	619.1709570	664.1729581	680.4325188	707.9588025	753.0305650	761.1724144	778.0855196	864.6091980	884.6906802	899.76
897	412.1160828	442.0042670	489.3596306	509.3105960	559.2187212	619.1662941	664.1682953	680.4278559	707.9541396	753.0259022	761.1677515	778.0808568	864.6045352	884.6860174	899.75
898	412.1114200	441.9996042	489.3549678	509.3059331	559.2140583	619.1616313	664.1636325	680.4231931	707.9494768	753.0212394	761.1630887	778.0761939	864.5998723	884.6813545	899.75
899	412.1067572	441.9949413	489.3503049	509.3012703	559.2093955	619.1569684	664.1589696	680.4185302	707.9448139	753.0165765	761.1584258	778.0715311	864.5952095	884.6766917	899.74
900	412.1020943	441.9902785	489.3456421	509.2966074	559.2047327	619.1523056	664.1543068	680.4138674	707.9401511	753.0119137	761.1537630	778.0668682	864.5905467	884.6720288	899.74
901	412.0974315	441.9856156	489.3409792	509.2919446	559.2000698	619.1476428	664.1496439	680.4092046	707.9354883	753.0072508	761.1491002	778.0622054	864.5858838	884.6673660	899.73
902	412.0927686	441.9809528	489.3363164	509.2872818	559.1954070	619.1429799	664.1449811	680.4045417	707.9308254	753.0025880	761.1444373	778.0575426	864.5812210	884.6627032	899.73
903	412.0881058	441.9762900	489.3316536	509.2826189	559.1907441	619.1383171	664.1403183	680.3998789	707.9261626	752.9979252	761.1397745	778.0528797	864.5765581	884.6580403	899.72
904	412.0834430	441.9716271	489.3269907	509.2779561	559.1860813	619.1336542	664.1356554	680.3952160	707.9214997	752.9932623	761.1351116	778.0482169	864.5718953	884.6533775	899.72
905	412.0787801	441.9669643	489.3223279	509.2732932	559.1814185	619.1289914	664.1309926	680.3905532	707.9168369	752.9885995	761.1304488	778.0435540	864.5672325	884.6487146	899.71
906	412.0741173	441.9623014	489.3176650	509.2686304	559.1767556	619.1243286	664.1263297	680.3858904	707.9121741	752.9839366	761.1257860	778.0388912	864.5625696	884.6440518	899.71
907	412.0694544	441.9576386	489.3130022	509.2639676	559.1720928	619.1196657	664.1216669	680.3812275	707.9075112	752.9792738	761.1211231	778.0342284	864.5579068	884.6393890	899.71
908	412.0647916	441.9529758	489.3083394	509.2593047	559.1674299	619.1150029	664.1170041	680.3765647	707.9028484	752.9746110	761.1164603	778.0295655	864.5532439	884.6347261	899.70
909	412.0601288	441.9483129	489.3036765	509.2546419	559.1627671	619.1103400	664.1123412	680.3719018	707.8981855	752.9699481	761.1117974	778.0249027	864.5485811	884.6300633	899.70
910	412.0554659	441.9436501	489.2990137	509.2499790	559.1581043	619.1056772	664.1076784	680.3672390	707.8935227	752.9652853	761.1071346	778.0202398	864.5439183	884.6254004	899.69
911	412.0508031	441.9389872	489.2943508	509.2453162	559.1534414	619.1010144	664.1030155	680.3625762	707.8888599	752.9606224	761.1024718	778.0155770	864.5392554	884.6207376	899.69
912	412.0461402	441.9343244	489.2896880	509.2406534	559.1487786	619.0963515	664.0983527	680.3579133	707.8841970	752.9559596	761.0978089	778.0109142	864.5345926	884.6160748	899.68
913	412.0414774	441.9296616	489.2850252	509.2359905	559.1441157	619.0916887	664.0936899	680.3532505	707.8795342	752.9512968	761.0931461	778.0062513	864.5299297	884.6114119	899.68
914	412.0368146	441.9249987	489.2803623	509.2313277	559.1394529	619.0870258	664.0890270	680.3485876	707.8748713	752.9466339	761.0884832	778.0015885	864.5252669	884.6067491	899.67
915	412.0321517	441.9203359	489.2756995	509.2266648	559.1347901	619.0823630	664.0843642	680.3439248	707.8702085	752.9419711	761.0838204	777.9969256	864.5206041	884.6020862	899.67
916	412.0274889	441.9156730	489.2710366	509.2220020	559.1301272	619.0777002	664.0797013	680.3392620	707.8655457	752.9373082	761.0791576	777.9922628	864.5159412	884.5974234	899.66
917	412.0228260	441.9110102	489.2663738	509.2173392	559.1254644	619.0730373	664.0750385	680.3345991	707.8608828	752.9326454	761.0744947	777.9876000	864.5112784	884.5927606	899.66
918	412.0181632	441.9063474	489.2617110	509.2126763	559.1208015	619.0683745	664.0703757	680.3299363	707.8562200	752.9279826	761.0698319	777.9829371	864.5066155	884.5880977	899.65
919	412.0135004	441.9016845	489.2570481	509.2080135	559.1161387	619.0637116	664.0657128	680.3252734	707.8515571	752.9233197	761.0651690	777.9782743	864.5019527	884.5834349	899.65
920	412.0088375	441.8970217	489.2523853	509.2033506	559.1114759	619.0590488	664.0610500	680.3206106	707.8468943	752.9186569	761.0605062	777.9736114	864.4972899	884.5787720	899.64
921	412.0041747	441.8923588	489.2477224	509.1986878	559.1068130	619.0543860	664.0563871	680.3159478	707.8422315	752.9139940	761.0558434	777.9689486	864.4926270	884.5741092	899.64
922	411.9995118	441.8876960	489.2430596	509.1940250	559.1021502	619.0497231	664.0517243	680.3112849	707.8375686	752.9093312	761.0511805	777.9642858	864.4879642	884.5694464	899.64
923	411.9948490	441.8830332	489.2383968	509.1893621	559.0974873	619.0450603	664.0470615	680.3066221	707.8329058	752.9046684	761.0465177	777.9596229	864.4833013	884.5647835	899.63
924	411.9919347	441.8801189	489.2354824	509.1864478	559.0945730	619.0421460	664.0441471	680.3037078	707.8299915	752.9017540	761.0436034	777.9567086	864.4803870	884.5618692	899.63
