detector	E0_band0	E0_band1	E0_band2	E0_band3	E0_band4	E0_band5	E0_band6	E0_band7	E0_band8	E0_band9	E0_band10	E0_band11	E0_band12	E0_band13	E0_band14
60	1715.597334465780	1882.890664335250	1929.615397905380	1927.033549793720	1801.578129851480	1650.296141591190	1531.383440842370	1471.350198824670	1406.898425967960	1266.114963567810	1250.045151990560	1176.437341397570	958.911833907072	929.691552000821	895.381234441289
61	1715.591224878590	1882.855747555820	1929.602160074550	1927.049875567790	1801.590024079620	1650.299956668210	1531.385628918010	1471.356506065180	1406.906520380100	1266.114369632700	1250.047357490120	1176.443535720800	958.908408349711	929.692410445804	895.382057317290
62	1715.585107725900	1882.820852954780	1929.588950890800	1927.066188864770	1801.601917449420	1650.303771511430	1531.387813334920	1471.362816393470	1406.914613257090	1266.113776011200	1250.049567660880	1176.449730411440	958.904973520486	929.693273136171	895.382875952137
63	1715.578982992070	1882.785980554900	1929.575770363430	1927.082489700820	1801.613809957330	1650.307586107530	1531.389994092290	1471.369123702450	1406.922704600760	1266.113182708240	1250.051798708910	1176.455930471990	958.901529416931	929.694140068694	895.383692851666
64	1715.572850304490	1882.751130378910	1929.562618501600	1927.098800170250	1801.625701599780	1650.311400443210	1531.392171189320	1471.375431036850	1406.930794412910	1266.112589728750	1250.054018174590	1176.462125911970	958.898076036633	929.695011240121	895.384503034184
65	1715.566710361140	1882.716302449520	1929.549495314410	1927.115075909520	1801.637592373220	1650.315214505220	1531.394338766310	1471.381738392280	1406.938882695350	1266.111998651440	1250.056242311740	1176.468321720830	958.894613377240	929.695888126101	895.385309003906
66	1715.560562789830	1882.681466093670	1929.536400810880	1927.131339237770	1801.649482274110	1650.319028280340	1531.396508457990	1471.388045764340	1406.946969449900	1266.111406359470	1250.058471120060	1176.474517898960	958.891141436474	929.696767773249	895.386110770333
67	1715.554407575020	1882.646682774440	1929.523351057360	1927.147590171080	1801.661371298890	1650.322842320290	1531.398674486670	1471.394353148640	1406.955059502380	1266.110814406010	1250.060704599240	1176.480714446740	958.887656742521	929.697651649725	895.386908343001
68	1715.548244701230	1882.611921767610	1929.510314093390	1927.163828725460	1801.673264391980	1650.326655521440	1531.400836851590	1471.400660540770	1406.963143188820	1266.110222796020	1250.062942748970	1176.486911364580	958.884166233336	929.698539752188	895.387701731465
69	1715.542074153000	1882.577183095760	1929.497305840160	1927.180054916900	1801.685151709990	1650.330468396230	1531.402995551990	1471.406970719320	1406.971225353050	1266.109631534500	1250.065185568910	1176.493108652840	958.880666436298	929.699432077285	895.388490945324
70	1715.535895914890	1882.542466781430	1929.484326306370	1927.196268761370	1801.697038141560	1650.334280931580	1531.405150587100	1471.413278118800	1406.979305996890	1266.109040626420	1250.067448174440	1176.499310527890	958.877157349366	929.700328621627	895.389275994200
71	1715.529702920830	1882.507772847120	1929.471375500660	1927.212494843110	1801.708923683160	1650.338093114400	1531.407301956190	1471.419585513130	1406.987385122090	1266.108450076780	1250.069700288350	1176.505508571440	958.873638970575	929.701229381818	895.390056670306
72	1715.523509257300	1882.473101315310	1929.458453431550	1927.228683815550	1801.720808331280	1650.341904931620	1531.409444723350	1471.425892897930	1406.995462730450	1266.107862326560	1250.071957072470	1176.511706986890	958.870111298023	929.702135506293	895.390833420314
73	1715.517307857700	1882.438408370080	1929.445560107510	1927.244860490300	1801.732692082390	1650.345716370240	1531.411588675160	1471.432200268790	1407.003538823750	1266.107272534530	1250.074218526410	1176.517905774600	958.866574329878	929.703044693771	895.391606034418
74	1715.511098706740	1882.403781753680	1929.432701517630	1927.261024883160	1801.744574932980	1650.349526070240	1531.413728958440	1471.438507621330	1407.011619421250	1266.106683116160	1250.076484649770	1176.524104934970	958.863028064353	929.703958087072	895.392374522361
75	1715.504881789130	1882.369177604890	1929.419865853440	1927.277177009960	1801.756461491920	1650.353336750260	1531.415865572440	1471.444814951160	1407.019692471720	1266.106094076470	1250.078755442140	1176.530304468370	958.859473992821	929.704875682718	895.393138893920
76	1715.498657089630	1882.334595946020	1929.407058959730	1927.293316886480	1801.768342587950	1650.357147012860	1531.417998516450	1471.451125451330	1407.027764012750	1266.105505420500	1250.081030903110	1176.536504375200	958.855909128220	929.705797477194	895.393899158899
77	1715.492424593030	1882.300036799390	1929.394280844640	1927.309444528460	1801.780222773210	1650.360956845140	1531.420127789770	1471.457432726920	1407.035834046100	1266.104917153290	1250.083326498830	1176.542704655820	958.852334961306	929.706723466984	895.394655327130
78	1715.486183596350	1882.265500187250	1929.381531516210	1927.325584441160	1801.792102044220	1650.364766234210	1531.422253391690	1471.463739966830	1407.043902573540	1266.104329279910	1250.085611250850	1176.548910251090	958.848751490557	929.707653648536	895.395410051522
79	1715.479935460610	1882.230986131830	1929.368810982430	1927.341687434150	1801.803980397480	1650.368575167260	1531.424375321520	1471.470047166650	1407.051969596810	1266.103744199810	1250.087900671180	1176.555111293740	958.845158714530	929.708588018292	895.396158058408
80	1715.473679482260	1882.196461560030	1929.356119251190	1927.357778241200	1801.815857829500	1650.372383631450	1531.426490364980	1471.476354322000	1407.060035117680	1266.103157154860	1250.090194759360	1176.561312711630	958.841556631835	929.709531582971	895.396901998246
81	1715.467415646220	1882.161992730260	1929.343464355770	1927.373856877950	1801.827734336790	1650.376192133780	1531.428604864630	1471.482661428510	1407.068105438060	1266.102570519110	1250.092493514900	1176.567514505140	958.837945241147	929.710474326270	895.397641880994
82	1715.461143937420	1882.127546521590	1929.330830398060	1927.389923359980	1801.839614966600	1650.379999659760	1531.430715689840	1471.488968481770	1407.076167941070	1266.101984297650	1250.094796937310	1176.573716674640	958.834328759533	929.711421247264	895.398377716623
83	1715.454864340860	1882.093122956070	1929.318225266580	1927.405977702860	1801.851489669910	1650.383806678740	1531.432822839940	1471.495278680030	1407.084228947210	1266.101398495580	1250.097105026080	1176.579919220510	958.830698748512	929.712372342317	895.399109515150
84	1715.448576841560	1882.058722055810	1929.305648968890	1927.422019922120	1801.863363438340	1650.387613178020	1531.434926314280	1471.501585617920	1407.092288458210	1266.100813118010	1250.099432876640	1176.586122143120	958.827059425919	929.713327607769	895.399837286607
85	1715.442281424550	1882.024343842780	1929.293101512470	1927.438073122870	1801.875236268430	1650.391419144950	1531.437026112200	1471.507892489600	1407.100346475820	1266.100228170040	1250.101750252650	1176.592333037930	958.823410790715	929.714287039939	895.400564942213
86	1715.435972279750	1881.989988339010	1929.280582904720	1927.454090917480	1801.887108156710	1650.395224566910	1531.439122233060	1471.514199290690	1407.108403001730	1266.099643656810	1250.104072294470	1176.598536729100	958.819752841891	929.715250635128	895.401284693811
87	1715.429660981110	1881.955624872140	1929.268093152960	1927.470096636420	1801.898979099710	1650.399029431320	1531.441210448180	1471.520506016800	1407.116458037700	1266.099061961740	1250.106399001560	1176.604740798430	958.816085578523	929.716223409132	895.402000448653
88	1715.423341720060	1881.921314898680	1929.255622883950	1927.486090295080	1801.910849093980	1650.402837629470	1531.443299128940	1471.526812663560	1407.124511585420	1266.098478358990	1250.108730373330	1176.610945246310	958.812408999767	929.717195325670	895.402712216890
89	1715.417014481790	1881.887027698080	1929.243191009700	1927.502071908860	1801.922721348730	1650.406641379330	1531.445384130430	1471.533119226580	1407.132568114700	1266.097895206550	1250.111066409220	1176.617150073090	958.808721819158	929.718171394332	895.403420008702
90	1715.410679251530	1881.852763292150	1929.230788013370	1927.518041493090	1801.934589491310	1650.410444534120	1531.447465452050	1471.539425701480	1407.140618673340	1266.097312509570	1250.113407108640	1176.623355279160	958.805026605977	929.719151611355	895.404123834294
91	1715.404336014520	1881.818521702730	1929.218413901980	1927.533999063090	1801.946456675090	1650.414247081400	1531.449543093170	1471.545735043000	1407.148667749190	1266.096730273210	1250.115752470980	1176.629560864880	958.801322075207	929.720135972952	895.404823703911
92	1715.397984756060	1881.784302951570	1929.206068682400	1927.549944634170	1801.958322896630	1650.418049008710	1531.451617053210	1471.552041333190	1407.156715343940	1266.096148502660	1250.118117177450	1176.635770771870	958.797608226261	929.721124475316	895.405519495425
93	1715.391631471410	1881.750107060420	1929.193752361460	1927.565901543190	1801.970188152490	1650.421850303680	1531.453687331580	1471.558347522310	1407.164761459290	1266.095567203080	1250.120471821790	1176.641977131340	958.793885058601	929.722117114629	895.406211487536
94	1715.385264126650	1881.715908309460	1929.181464945890	1927.581822937060	1801.982052439240	1650.425650953940	1531.455750374730	1471.564653605980	1407.172806096930	1266.094987952990	1250.122831128210	1176.648183871880	958.790152571765	929.723123066358	895.406899554564
95	1715.378888716470	1881.681758250150	1929.169212428480	1927.597732379180	1801.993915753440	1650.429450947160	1531.457813202730	1471.570959579820	1407.180849258570	1266.094407637870	1250.125195096040	1176.654390993840	958.786410765362	929.724123975847	895.407583706860
96	1715.372505226280	1881.647631113670	1929.156982990410	1927.613629884730	1802.005785376010	1650.433250999660	1531.459872346990	1471.577265439460	1407.188893074810	1266.093827809480	1250.127563724630	1176.660598497590	958.782658189694	929.725129011021	895.408263954800
97	1715.366113641570	1881.613526921630	1929.144782477880	1927.629515468810	1802.017646791490	1650.437049681010	1531.461927806950	1471.583571180520	1407.196933271190	1266.093248473020	1250.129937013310	1176.666806383510	958.778897746539	929.726138167994	895.408940308789
98	1715.359713947830	1881.579445695560	1929.132610897270	1927.645389146550	1802.029507224430	1650.440847668590	1531.463979582070	1471.589879711850	1407.204971996910	1266.092669633730	1250.132314961390	1176.673014651940	958.775127983043	929.727151442854	895.409612779251
99	1715.353306130590	1881.545387456990	1929.120468254940	1927.661250933020	1802.041366671420	1650.444644950200	1531.466027671780	1471.596185206980	1407.213009253640	1266.092091296820	1250.134713175780	1176.679227307390	958.771348899086	929.728168831681	895.410282548117
100	1715.346889952190	1881.511352227390	1929.108354557050	1927.677124654240	1802.053225129050	1650.448441513680	1531.468072075580	1471.602490570590	1407.221045043040	1266.091513467530	1250.137100400350	1176.685436355260	958.767560494602	929.729190330541	895.410947286268
101	1715.340465844550	1881.477340028190	1929.096269809780	1927.692962476980	1802.065082593890	1650.452237346890	1531.470107580060	1471.608795798320	1407.229079366790	1266.090938479310	1250.139492283210	1176.691645787050	958.763762769604	929.730223966102	895.411608172366
102	1715.334033570220	1881.443318023410	1929.084214019180	1927.708788454980	1802.076939062560	1650.456032437740	1531.472144524500	1471.615100885780	1407.237112226530	1266.090361706930	1250.141888823630	1176.697855603120	958.759955724163	929.731253683812	895.412265216958
103	1715.327593114870	1881.409351990660	1929.072193975030	1927.724602603190	1802.088794531650	1650.459827971710	1531.474177781110	1471.621405828620	1407.245148818100	1266.089785458090	1250.144290020870	1176.704065803830	958.756135216117	929.732287499939	895.412918430601
104	1715.321144464230	1881.375409050270	1929.060196263350	1927.740404936520	1802.100652470040	1650.463621581650	1531.476207349380	1471.627710622450	1407.253178736640	1266.089209738060	1250.146695874170	1176.710276389520	958.752309533558	929.733325410491	895.413567823889
105	1715.314687604060	1881.341489223520	1929.048227526480	1927.756195469870	1802.112505987210	1650.467414413210	1531.478233228810	1471.634018363450	1407.261207196450	1266.088634552130	1250.149106382750	1176.716487360570	958.748474531201	929.734367411445	895.414213407439
106	1715.308222520140	1881.307592531640	1929.036287770090	1927.771974218100	1802.124358494910	1650.471206454410	1531.480255418900	1471.640322850120	1407.269234199140	1266.088059905570	1250.151536945880	1176.722703727270	958.744630209408	929.735413498778	895.414855191894
107	1715.301743829860	1881.273718995860	1929.024376999830	1927.787758318000	1802.136209989720	1650.474997693330	1531.482273919180	1471.646627174880	1407.277259746380	1266.087485803700	1250.153956722370	1176.728915483360	958.740776568578	929.736463668441	895.415491772800
108	1715.295262253820	1881.239868637350	1929.012495221220	1927.803513317340	1802.148060468290	1650.478788118080	1531.484282037620	1471.652931333340	1407.285283839780	1266.086914763170	1250.156381152790	1176.735127626160	958.736913609204	929.737521405066	895.416125994120
109	1715.288772411640	1881.206010877250	1929.000642439730	1927.819256577440	1802.159909927230	1650.482577716780	1531.486293070070	1471.659235321160	1407.293306480970	1266.086341793390	1250.158810236320	1176.741340156060	958.733041331842	929.738579736228	895.416756448452
110	1715.282274289260	1881.172206977770	1928.988836272500	1927.834988113020	1802.171758363140	1650.486367263830	1531.488300410970	1471.665539133970	1407.301332322500	1266.085769384370	1250.161243972150	1176.747553073390	958.729159737111	929.739642137801	895.417383146547
111	1715.275767872650	1881.138426316690	1928.977041650840	1927.850707938780	1802.183610798930	1650.490155214180	1531.490304059850	1471.671842767390	1407.309352045920	1266.085197541440	1250.163682359430	1176.753766378500	958.725269891774	929.740708605674	895.418006099173
112	1715.269253147850	1881.104668915030	1928.965276042580	1927.866416069410	1802.195457236400	1650.493942303200	1531.492304016290	1471.678149335180	1407.317370322310	1266.084626269940	1250.166125397320	1176.759980071760	958.721369666234	929.741779135733	895.418625317136
113	1715.262730100910	1881.070934793760	1928.953539452850	1927.882112519540	1802.207302641020	1650.497728519140	1531.494300279820	1471.684452600710	1407.325387153260	1266.084055575220	1250.168587404160	1176.766194153510	958.717460125610	929.742853723847	895.419240811259
114	1715.256199320010	1881.037223973810	1928.941831886640	1927.897822602190	1802.219147009440	1650.501513850350	1531.496292850050	1471.690755673970	1407.333402540380	1266.083485462630	1250.171039701690	1176.772412919790	958.713541270794	929.743932365874	895.419852970588
115	1715.249659585380	1881.003536476080	1928.930153348900	1927.913495509560	1802.230990338310	1650.505298285150	1531.498281726530	1471.697058550580	1407.341416485270	1266.082918280770	1250.173496648220	1176.778627793220	958.709613102747	929.745015057650	895.420461052984
116	1715.243111487030	1880.969829883630	1928.918503844450	1927.929156781670	1802.242832624250	1650.509081811930	1531.500261280950	1471.703361226210	1407.349428989530	1266.082349375420	1250.175958242850	1176.784843056490	958.705675622512	929.746101591264	895.421065444176
117	1715.236555011180	1880.936189128050	1928.906889502100	1927.944806433050	1802.254673863920	1650.512864994130	1531.502242680820	1471.709663696480	1407.357445827450	1266.081781068460	1250.178424484680	1176.791058709960	958.701728831189	929.747192379400	895.421666155088
118	1715.229990144070	1880.902571755010	1928.895298227850	1927.960444478170	1802.266518761670	1650.516646707460	1531.504220385410	1471.715965957040	1407.365455436680	1266.081213365270	1250.180895372780	1176.797274753970	958.697774376256	929.748287205032	895.422263196674
119	1715.223416872000	1880.868977785260	1928.883736001360	1927.976070931510	1802.278357957430	1650.520427478200	1531.506194394310	1471.722271330640	1407.373463610340	1266.080646271250	1250.183370906250	1176.803491188860	958.693808969386	929.749386063947	895.422856579902
120	1715.216835181310	1880.835407239470	1928.872202827150	1927.991685807470	1802.290196097170	1650.524207294890	1531.508164707160	1471.728573162140	1407.381470350010	1266.080079791790	1250.185865744040	1176.809708014980	958.689834255168	929.750488951925	895.423446315780
121	1715.210245058390	1880.801860138320	1928.860698709590	1928.007312576350	1802.302033177530	1650.527986146050	1531.510131323560	1471.734874771040	1407.389475657260	1266.079513932320	1250.188350526980	1176.815930124170	958.685850234982	929.751595864730	895.424033289622
122	1715.203638680910	1880.768336502410	1928.849223653020	1928.022904113810	1802.313869195190	1650.531764020320	1531.512094243170	1471.741176153010	1407.397479533660	1266.078948698230	1250.190839953410	1176.822147747400	958.681856910278	929.752706798119	895.424615767279
123	1715.197031651680	1880.734805687390	1928.837777661640	1928.038484118500	1802.325704146810	1650.535540906310	1531.514048468260	1471.747477303690	1407.405481980770	1266.078386405450	1250.193334022380	1176.828365763200	958.677854282582	929.753825168957	895.425194630735
124	1715.190416149600	1880.701329081830	1928.826370460620	1928.054052604730	1802.337538029070	1650.539316792690	1531.516003904000	1471.753778218730	1407.413483000140	1266.077822465340	1250.195832732900	1176.834584171900	958.673842353479	929.754944140433	895.425769891089
125	1715.183792161180	1880.667876000960	1928.814982761820	1928.069609586770	1802.349375928520	1650.543091285940	1531.517955641540	1471.760078893780	1407.421488922300	1266.077259167070	1250.198336083980	1176.840802973860	958.669825411765	929.756067119969	895.426341559456
126	1715.177159673010	1880.634446465230	1928.803624140840	1928.085155078870	1802.361207719690	1650.546865176850	1531.519903680580	1471.766379324500	1407.429487072390	1266.076696516090	1250.200844074610	1176.847022169390	958.665794886606	929.757194103270	895.426909646988
127	1715.170518671710	1880.601040495050	1928.792294601530	1928.100689095270	1802.373038431810	1650.550638034450	1531.521848020770	1471.772682757280	1407.437483799700	1266.076134517880	1250.203356703790	1176.853241758850	958.661755065245	929.758325086029	895.427474164844
128	1715.163869143950	1880.567658110790	1928.780994147710	1928.116211650140	1802.384868061560	1650.554409847530	1531.523788661810	1471.778982689790	1407.445479105770	1266.075573177880	1250.205888221920	1176.859462697580	958.657705949556	929.759460063926	895.428035602632
129	1715.157209827740	1880.534299332780	1928.769722783050	1928.131746215210	1802.396696605630	1650.558180604960	1531.525725603400	1471.785282365100	1407.453472992130	1266.075012501580	1250.208410088590	1176.865683088550	958.653647541488	929.760599032634	895.428593018498
130	1715.150543205510	1880.500936117260	1928.758480511140	1928.147245670930	1802.408524060720	1650.561950295610	1531.527654974690	1471.791581778890	1407.461465460310	1266.074454793150	1250.210936591690	1176.871903874760	958.649579843033	929.761744390468	895.429146898336
131	1715.143868017060	1880.467624647830	1928.747274928170	1928.162733708990	1802.420350423510	1650.565718908410	1531.529584427360	1471.797880926800	1407.469456511830	1266.073895487100	1250.213467730150	1176.878125056540	958.645502856288	929.762891336211	895.429697253426
132	1715.137184249200	1880.434336843210	1928.736091003500	1928.178210343430	1802.432179010310	1650.569491204570	1531.531510179350	1471.804179804500	1407.477451543990	1266.073336861360	1250.216003502900	1176.884346634230	958.641417852626	929.764042260008	895.430244095040
133	1715.130491888820	1880.401072723550	1928.724936182350	1928.193675588310	1802.444003235780	1650.573257666500	1531.533432230390	1471.810478407650	1407.485439748480	1266.072778921450	1250.218543908860	1176.890568608150	958.637322296917	929.765197157485	895.430787434490
134	1715.123790922830	1880.367832308970	1928.713810467930	1928.209129457630	1802.455826359340	1650.577023017640	1531.535350580240	1471.816779950570	1407.493426541150	1266.072221672880	1250.221088946940	1176.896790978640	958.633217459596	929.766356024261	895.431327283102
135	1715.117081338170	1880.334615619530	1928.702713863410	1928.224571965380	1802.467648377710	1650.580787247050	1531.537265228620	1471.823077995140	1407.501411923530	1266.071665121160	1250.223652496990	1176.903017736320	958.629103343027	929.767518855942	895.431863623775
136	1715.110364244340	1880.301422675270	1928.691646371860	1928.240027946310	1802.479469287560	1650.584550343840	1531.539176175300	1471.829375752340	1407.509395897100	1266.071109271840	1250.226206760460	1176.909240914320	958.624979949645	929.768685648127	895.432396529456
137	1715.103637382760	1880.268253496160	1928.680607996250	1928.255447548240	1802.491289085630	1650.588312297150	1531.541078336120	1471.835673217820	1407.517378463350	1266.070556013510	1250.228765653690	1176.915464490190	958.620847281955	929.769865369101	895.432925978437
138	1715.096901863660	1880.235074702290	1928.669598739470	1928.270855831810	1802.503107768630	1650.592073096160	1531.542981789420	1471.841970387260	1407.525359623780	1266.070001612660	1250.231329175550	1176.921688464250	958.616705342533	929.771040078844	895.433451982141
139	1715.090157674150	1880.201953148730	1928.658611230960	1928.286252810880	1802.514925333280	1650.595833546460	1531.544881539960	1471.848267256320	1407.533341371130	1266.069447930990	1250.233897324910	1176.927912836820	958.612554134028	929.772218736115	895.433974552007
140	1715.083404801400	1880.168855417860	1928.647660370510	1928.301638499300	1802.526749305690	1650.599592043070	1531.546777587550	1471.854563820670	1407.541319705870	1266.068894974070	1250.236470100600	1176.934137608230	958.608392318009	929.773401336476	895.434493699503
141	1715.076643232640	1880.135781529480	1928.636738637470	1928.317012910850	1802.538564681150	1650.603349353220	1531.548669931970	1471.860863175200	1407.549296639540	1266.068342747460	1250.239047501460	1176.940362778810	958.604222585701	929.774587875471	895.435009436112
142	1715.069872955120	1880.102731503370	1928.625846034370	1928.332376059310	1802.550378928730	1650.607105466240	1531.550558573040	1471.867159120770	1407.557272173610	1266.067791256750	1250.241644291300	1176.946592402510	958.600043592704	929.775778348648	895.435521773340
143	1715.063100617030	1880.069705359230	1928.614982563650	1928.347750711200	1802.562192045150	1650.610860371500	1531.552443510570	1471.873454748810	1407.565246309520	1266.067240507510	1250.244230904440	1176.952818385750	958.595855341952	929.776972751536	895.436030802257
144	1715.056312887880	1880.036703116740	1928.604148227640	1928.363091148630	1802.574004027140	1650.614614058430	1531.554320212170	1471.879750055040	1407.573219048750	1266.066691396410	1250.246822140160	1176.959044769420	958.591657836452	929.778176895156	895.436536379935
145	1715.049516411990	1880.003698708300	1928.593343028600	1928.378420365570	1802.585814871440	1650.618366516430	1531.556197651680	1471.886045035100	1407.581190392730	1266.066142173610	1250.249417997260	1176.965271553850	958.587451079278	929.779379154957	895.437038592897
146	1715.042711176820	1879.970744364230	1928.582574437010	1928.393738375670	1802.597624574790	1650.622119062790	1531.558071386810	1471.892339684690	1407.589164283680	1266.065593709260	1250.252018474530	1176.971498739350	958.583235073572	929.780585331310	895.437537452742
147	1715.035897169830	1879.937813978420	1928.571827670870	1928.409045192560	1802.609436876510	1650.625869071240	1531.559941417360	1471.898633999470	1407.597132823000	1266.065046008960	1250.254623570750	1176.977726326250	958.579007549367	929.781795419708	895.438032971078
148	1715.029074378550	1879.904907570350	1928.561110048380	1928.424340829840	1802.621244345480	1650.629617819410	1531.561807743220	1471.904931145330	1407.605099971720	1266.064499078340	1250.257233284680	1176.983954314860	958.574773062402	929.783009415644	895.438525159542
149	1715.022242790540	1879.872025159490	1928.550421571410	1928.439625301090	1802.633050664050	1650.633365296920	1531.563670364250	1471.911224780690	1407.613065731280	1266.063952923020	1250.259862210430	1176.990182705500	958.570529336801	929.784227314598	895.439014029791
150	1715.015401188020	1879.839166765220	1928.539762241780	1928.454916666720	1802.644855828930	1650.637111493380	1531.565529280330	1471.917518068480	1407.621030103110	1266.063407548660	1250.262481121990	1176.996416077230	958.566276375999	929.785449112055	895.439496746022
151	1715.008551970390	1879.806332406910	1928.529132061180	1928.470178626760	1802.656659836920	1650.640856398490	1531.567384491340	1471.923811004390	1407.628993088610	1266.062862960910	1250.265104648430	1177.002645286510	958.562014183497	929.786674803470	895.439979019320
152	1715.001693919020	1879.773493070290	1928.518531031210	1928.485429462720	1802.668462684750	1650.644600001940	1531.569229618300	1471.930103584110	1407.636954689210	1266.062321370510	1250.267732788490	1177.008874899050	958.557742762876	929.787906972673	895.440458009505
153	1714.994827021640	1879.740706871690	1928.507966902670	1928.500669188060	1802.680264369180	1650.648343001300	1531.571077327270	1471.936395803310	1407.644920912960	1266.061778398250	1250.270365540890	1177.015104915180	958.553462117776	929.789140448964	895.440933728314
154	1714.987951266060	1879.707944764670	1928.497424332270	1928.515897816190	1802.692070267130	1650.652084010100	1531.572921330510	1471.942687657690	1407.652879729080	1266.061236229730	1250.273002904320	1177.021335335220	958.549172374847	929.790377805866	895.441406187505
155	1714.981066640100	1879.675206768410	1928.486910917270	1928.531115360530	1802.703869672060	1650.655823686690	1531.574761627950	1471.948982332730	1407.660837164830	1266.060694870650	1250.275644877480	1177.027566159450	958.544873294807	929.791619038817	895.441875398857
156	1714.974173131650	1879.642492902030	1928.476426658900	1928.546321834430	1802.715667904210	1650.659562020950	1531.576598219500	1471.955273447650	1407.668793221600	1266.060154326680	1250.278305688570	1177.033797388190	958.540565001690	929.792864143250	895.442341374160
157	1714.967270728640	1879.609803184610	1928.465971558330	1928.561541439890	1802.727464960330	1650.663299002790	1531.578431105120	1471.961564185010	1407.676747900790	1266.059614603520	1250.280956844200	1177.040033248300	958.536247499429	929.794113114589	895.442804196316
158	1714.960360589280	1879.577137635180	1928.455545616620	1928.576725587140	1802.739260837220	1650.667034622150	1531.580260284760	1471.967854540520	1407.684701203780	1266.059075706870	1250.283612606520	1177.046265300700	958.531920792034	929.795365948258	895.443263738664
159	1714.953440363130	1879.544462849550	1928.445148834740	1928.591898705330	1802.751055531640	1650.670768869030	1531.582079114610	1471.974144509850	1407.692653131940	1266.058539933210	1250.286272974190	1177.052497758830	958.527584883592	929.796623029412	895.443720080488
160	1714.946511206500	1879.511845725240	1928.434797500610	1928.607060807690	1802.762849040370	1650.674501733430	1531.583900789730	1471.980434088720	1407.700603686660	1266.058002732480	1250.288937945850	1177.058730623010	958.523239778242	929.797883585141	895.444173233657
161	1714.939573107490	1879.479252823550	1928.424459194820	1928.622211907440	1802.774646511870	1650.678233691200	1531.585718758380	1471.986723272830	1407.708558807330	1266.057466375570	1250.291607520150	1177.064963893540	958.518887203816	929.799147989704	895.444623210075
162	1714.932626054270	1879.446684163320	1928.414150051670	1928.637352017800	1802.786437697010	1650.681963798400	1531.587533020560	1471.993012057860	1407.716506600520	1266.056930868220	1250.294281695700	1177.071197570710	958.514523723094	929.800416238486	895.445070021651
163	1714.925670035050	1879.414139763340	1928.403870071780	1928.652481151940	1802.798227687140	1650.685692493540	1531.589343576240	1471.999303328850	1407.724453024660	1266.056396216180	1250.296960471120	1177.077431654820	958.510151058388	929.801688326889	895.445513680314
164	1714.918705038080	1879.381619642360	1928.393619255670	1928.667599322990	1802.810016479050	1650.689419766790	1531.591150425440	1472.005591306130	1407.732398081120	1266.055862425180	1250.299656979530	1177.083671092710	958.505769214150	929.802964250293	895.445953655927
165	1714.911725354710	1879.349123819060	1928.383397603740	1928.682728613190	1802.821804069540	1650.693145608370	1531.592953568160	1472.011878871640	1407.740341771230	1266.055329500990	1250.302344919820	1177.089906005280	958.501378194885	929.804244004075	895.446391048354
